,Lot Shape,Land Contour,House Style,Heating QC,Central Air,Bedroom AbvGr,TotRms AbvGrd,Mo Sold,Year Built,Year Remod/Add,Garage Yr Blt,Yr Sold,house_score,exter_score,fireplace_score,garage_score,kitchen_score,total_baths,basement_score,Gr Liv Area,Mas Vnr Area,Total Bsmt SF,SalePrice
1745,3,HLS,1Story,5,Y,2,5,8,2007,2008,2007.0,2008,13,8,4,9.0,5,2,8,1648,186.0,1596.0,294464
1746,4,Lvl,2Story,3,Y,4,9,6,1969,1969,1969.0,2008,11,6,8,7.0,3,3,5,2112,0.0,952.0,206900
1747,3,Lvl,2Story,5,Y,4,8,1,2004,2004,2004.0,2010,12,7,0,,4,3,7,2084,0.0,956.0,233000
1748,4,Lvl,1Story,4,N,2,5,6,1924,1950,1995.0,2006,11,6,0,7.0,3,1,5,1032,0.0,1032.0,108000
1749,4,Lvl,2Story,4,Y,3,7,10,1995,1996,1995.0,2008,11,6,3,9.0,3,3,7,1470,119.0,680.0,165000
1750,3,Lvl,1Story,3,Y,3,5,1,1977,1977,1977.0,2007,10,6,0,7.0,3,2,7,1040,0.0,1040.0,134900
1751,4,Lvl,1.5Unf,5,Y,2,5,7,1939,1950,1939.0,2007,12,7,0,7.0,3,1,6,884,0.0,884.0,113000
1752,2,Low,1Story,5,Y,3,6,7,1996,1996,1996.0,2007,10,6,0,7.0,3,2,7,1097,0.0,1097.0,147900
1753,4,Lvl,1Story,5,Y,2,4,7,1922,1950,missing,2009,13,6,0,0.0,3,1,5,864,0.0,864.0,99900
1754,4,Lvl,2Story,4,Y,4,7,5,1975,1975,1975.0,2008,12,6,0,,3,3,7,1456,0.0,855.0,143000
1755,4,Lvl,1.5Fin,3,Y,3,6,9,1934,1950,1985.0,2006,12,6,4,7.0,3,1,6,1176,0.0,816.0,114500
1756,3,Lvl,1Story,3,Y,3,6,6,1967,1967,1967.0,2006,11,6,1,7.0,3,1,6,941,0.0,912.0,129200
1757,3,HLS,1Story,5,Y,2,5,11,2008,2008,2008.0,2008,13,8,4,9.0,4,2,8,1652,186.0,1600.0,392500
1758,4,Lvl,2Story,5,Y,4,9,5,1941,2006,1941.0,2010,16,9,8,,4,2,7,2340,0.0,1152.0,266500
1759,3,Lvl,SLvl,4,Y,3,7,2,1998,1998,1998.0,2009,12,7,3,9.0,3,3,7,1382,0.0,384.0,177500
1760,3,Lvl,1Story,4,Y,3,6,4,1968,1968,1968.0,2009,12,6,0,7.0,4,1,6,1008,182.0,1008.0,139500
1761,4,Lvl,2Story,5,Y,3,6,7,2007,2007,2007.0,2009,11,7,4,9.0,4,3,7,1396,0.0,608.0,170000
1762,4,Lvl,2Story,5,Y,5,8,7,1964,1997,1964.0,2007,13,7,4,,3,3,6,2154,306.0,845.0,224500
1763,3,Lvl,2Story,5,Y,4,10,6,2003,2004,2003.0,2009,13,7,4,9.0,4,4,7,2400,186.0,1082.0,290000
1764,4,Lvl,1.5Fin,5,Y,4,7,6,1931,1950,1951.0,2007,11,5,6,7.0,3,2,6,1818,600.0,1040.0,169500
1765,3,Lvl,1Story,5,Y,3,7,4,2004,2005,2004.0,2009,12,7,4,9.0,4,2,8,1710,108.0,1710.0,240000
1766,4,Lvl,1Story,5,Y,2,6,10,1955,1955,1955.0,2007,11,7,0,9.0,3,1,6,1150,176.0,1078.0,144000
1767,4,Lvl,2Story,3,Y,4,9,6,1964,1978,1964.0,2007,12,6,3,,3,2,6,1977,272.0,816.0,165000
1768,4,Lvl,1Story,4,Y,2,5,2,1990,1991,1990.0,2009,11,7,0,,4,2,7,1332,0.0,1332.0,145000
1769,3,Lvl,1Story,5,Y,3,5,6,1964,1964,1964.0,2010,8,5,0,6.0,3,2,6,1298,0.0,1250.0,114000
1770,4,Lvl,1Story,4,Y,3,9,7,2006,2006,2006.0,2007,13,7,4,9.0,4,2,7,1973,375.0,1935.0,395000
1771,4,Lvl,2Story,3,Y,3,6,12,1973,1973,1973.0,2006,11,6,0,7.0,3,2,6,1092,514.0,525.0,105500
1772,4,Lvl,2Story,5,Y,3,8,5,1998,1999,1998.0,2010,13,7,3,7.0,4,3,7,1916,0.0,1049.0,254900
1773,4,Lvl,1Story,2,Y,3,6,11,1950,1950,1950.0,2007,8,6,3,7.0,3,2,6,1238,0.0,864.0,102000
1774,4,Lvl,2Story,5,Y,3,6,6,2001,2001,2001.0,2009,12,7,0,,4,3,7,1840,0.0,944.0,230000
1775,4,Lvl,2Story,5,Y,4,8,5,1920,2004,1933.0,2007,13,6,0,5.0,3,2,6,1513,0.0,939.0,137500
1776,3,Bnk,1Story,3,Y,2,5,7,1928,1983,1992.0,2008,12,8,1,7.0,3,1,6,1143,0.0,1008.0,138000
1777,3,Lvl,SLvl,4,Y,2,5,9,1983,1983,1983.0,2009,11,7,1,7.0,4,2,7,1338,100.0,520.0,156500
1778,4,Lvl,1Story,5,Y,3,5,7,1970,1970,1994.0,2009,11,7,0,7.0,3,1,6,864,0.0,864.0,124500
1779,4,Lvl,2Story,3,Y,3,8,11,1977,1977,1977.0,2007,13,6,4,,3,3,7,1969,0.0,808.0,190000
1780,4,Lvl,1Story,5,Y,2,6,3,2007,2007,2007.0,2008,12,7,4,9.0,4,2,7,1266,16.0,1266.0,159895
1781,4,Lvl,2Story,5,Y,4,8,5,1921,1998,1998.0,2008,11,6,0,,3,4,5,2601,0.0,612.0,189000
1782,3,Lvl,1Story,3,N,3,6,4,1964,1964,missing,2006,11,6,0,0.0,3,1,6,912,0.0,912.0,124000
1783,3,Lvl,1Story,3,Y,3,5,5,1957,1996,1957.0,2010,11,6,4,7.0,3,2,7,1392,180.0,1392.0,121500
1784,4,Lvl,1Story,2,Y,5,9,1,1957,1957,1958.0,2008,10,6,0,7.0,6,2,6,1824,0.0,1824.0,146000
1785,3,Lvl,2Story,5,Y,3,6,5,2000,2001,2000.0,2008,12,7,0,,4,3,7,1823,0.0,928.0,235000
1786,3,HLS,1Story,5,Y,2,5,12,2004,2005,2004.0,2006,13,7,4,9.0,4,2,8,1646,186.0,1594.0,300000
1787,4,Lvl,2Story,4,Y,3,5,6,1970,1970,missing,2006,11,6,0,0.0,3,2,6,1092,0.0,546.0,90500
1788,3,Lvl,1Story,3,Y,6,10,11,1965,1965,1987.0,2008,10,6,0,7.0,6,2,6,1728,108.0,1728.0,142600
1789,3,Lvl,1Story,5,Y,3,6,3,2002,2002,2002.0,2009,12,7,0,,4,2,7,1573,110.0,1573.0,227000
1790,3,HLS,2.5Unf,5,Y,5,13,7,1940,1950,1940.0,2009,13,6,8,7.0,6,3,6,2480,0.0,920.0,205000
1791,2,Lvl,1Story,5,Y,1,5,1,1999,2000,1999.0,2007,13,7,3,,4,2,7,1341,158.0,1341.0,246900
1792,4,Lvl,2Story,5,N,2,6,7,1895,1950,1895.0,2008,11,6,0,6.0,3,1,3,1361,0.0,173.0,89000
1793,4,Lvl,1.5Fin,5,N,2,5,6,1948,1950,1956.0,2010,9,6,0,6.0,2,1,6,1120,0.0,744.0,64000
1794,3,Lvl,1Story,3,Y,1,4,7,1978,1978,1978.0,2006,13,7,3,9.0,4,1,7,1226,0.0,1226.0,170000
1795,4,Lvl,2Story,5,Y,4,12,1,2008,2009,2009.0,2009,14,8,4,,5,4,8,2822,424.0,1734.0,582933
1796,4,Lvl,1Story,4,Y,2,5,7,1925,1980,1976.0,2006,12,7,4,7.0,4,1,6,1103,0.0,1103.0,110500
1797,4,Lvl,1Story,4,Y,2,5,6,1960,1960,1960.0,2007,12,6,0,9.0,3,1,6,1179,198.0,1179.0,110000
1798,4,Lvl,1Story,5,Y,2,4,6,1947,2008,missing,2009,14,8,0,0.0,3,1,6,698,0.0,698.0,118000
1799,4,Lvl,2Story,5,Y,3,8,8,2003,2004,2003.0,2008,12,7,4,,4,3,7,2046,292.0,998.0,284000
1800,3,Lvl,2Story,5,Y,4,8,3,1962,1962,1962.0,2008,12,6,4,9.0,3,2,6,1716,318.0,858.0,171000
1801,3,Lvl,2Story,5,Y,3,8,1,2004,2004,2004.0,2009,12,7,0,,4,3,7,1812,0.0,835.0,193000
1802,2,Lvl,1Story,3,Y,3,6,6,1976,2003,1976.0,2007,11,6,0,7.0,3,2,7,1178,0.0,1090.0,135000
1803,4,Bnk,2.5Unf,3,Y,4,7,9,1919,1950,1919.0,2006,15,6,4,6.0,4,2,6,1636,0.0,818.0,167000
1804,4,Lvl,1Story,5,Y,2,5,8,1950,1950,1952.0,2006,9,6,0,,3,1,6,864,0.0,576.0,105000
1805,3,Lvl,1Story,5,Y,3,6,8,1999,1999,1999.0,2006,12,7,0,,4,2,7,1588,183.0,1588.0,214000
1806,3,Lvl,2Story,5,Y,3,9,2,2004,2004,2004.0,2006,13,7,3,,4,3,7,1914,112.0,1420.0,279000
1807,4,Lvl,SLvl,3,Y,3,8,6,1975,2000,1975.0,2006,12,6,3,,4,3,5,1875,248.0,675.0,184500
1808,4,Lvl,1.5Fin,5,Y,2,6,6,1948,2002,1981.0,2007,10,7,0,7.0,3,2,6,1183,0.0,649.0,120000
1809,4,Lvl,2Story,5,Y,3,6,11,1992,1992,1992.0,2009,12,8,0,,4,3,8,1730,0.0,816.0,171500
1810,3,Lvl,2Story,5,Y,2,5,6,2006,2007,2006.0,2007,12,7,0,,4,3,7,1250,0.0,625.0,164700
1811,3,Bnk,2Story,5,Y,4,9,11,1989,1989,1989.0,2006,10,7,3,,5,3,7,2559,232.0,868.0,209000
1812,4,Lvl,1Story,5,Y,2,7,9,2004,2004,2004.0,2006,12,7,3,9.0,4,2,7,1548,18.0,1365.0,225000
1813,4,Lvl,1.5Fin,3,Y,5,8,5,1910,1996,missing,2006,8,5,0,0.0,3,1,6,1184,0.0,658.0,81000
1814,3,Lvl,1Story,5,Y,2,6,9,2006,2006,2006.0,2006,13,7,4,,4,3,9,1670,0.0,1670.0,336820
1815,3,Low,2Story,5,Y,3,7,4,1988,1989,1988.0,2007,12,7,4,9.0,3,3,7,2062,128.0,1157.0,277000
1816,4,Lvl,1Story,3,Y,3,5,1,1960,1960,1965.0,2007,12,6,0,7.0,3,1,6,894,0.0,894.0,117600
1817,4,Lvl,1.5Fin,5,Y,3,6,9,1950,2005,1950.0,2009,14,7,0,7.0,3,2,6,1668,0.0,856.0,140000
1818,4,Lvl,1Story,5,Y,3,8,12,2008,2008,2008.0,2008,14,8,8,9.0,5,3,8,1766,402.0,1751.0,395039
1819,3,Lvl,2Story,5,Y,3,7,5,2007,2007,2007.0,2007,11,7,0,7.0,4,3,7,1496,0.0,768.0,181755
1820,3,Lvl,1Story,5,Y,3,6,10,2005,2006,2005.0,2006,12,7,0,,4,2,7,1400,118.0,1400.0,186800
1821,3,Lvl,2Story,3,Y,4,7,6,1965,1965,1965.0,2009,11,7,3,9.0,3,3,6,2140,0.0,744.0,177500
1822,4,Lvl,1Story,3,Y,4,5,8,1927,2007,1928.0,2007,10,6,0,5.0,3,2,6,968,0.0,656.0,64500
1823,3,Lvl,1Story,5,Y,2,6,3,2004,2005,2004.0,2010,12,7,4,9.0,4,2,8,1488,0.0,1488.0,260000
1824,4,Lvl,1Story,5,Y,2,6,8,2007,2007,2007.0,2007,12,7,4,9.0,4,2,7,1266,16.0,1266.0,185485
1825,4,Lvl,1Story,3,Y,2,5,11,1931,1993,1931.0,2009,12,6,0,6.0,3,1,6,875,0.0,715.0,105000
1826,4,Lvl,SLvl,5,Y,3,7,8,1976,1994,1976.0,2007,13,8,3,,3,3,6,1855,360.0,528.0,187000
1827,4,Lvl,1Story,5,Y,3,8,5,1984,1998,1984.0,2006,14,7,0,,4,2,7,1621,0.0,1208.0,202500
1828,3,Lvl,1Story,5,Y,3,7,5,2005,2006,2005.0,2007,12,7,0,,4,2,7,1614,210.0,1614.0,245700
1829,4,Lvl,2Story,5,Y,2,5,7,1980,1980,1980.0,2007,11,6,6,,3,2,6,1266,0.0,630.0,128000
1830,4,Lvl,2Story,4,Y,3,8,3,2005,2005,2005.0,2006,13,7,4,,5,3,7,2098,178.0,1030.0,275500
1831,3,Lvl,2Story,5,Y,3,9,5,1999,1999,1999.0,2009,12,7,3,9.0,4,3,7,1983,344.0,978.0,225000
1832,4,Lvl,SLvl,3,Y,3,6,7,1959,1959,1959.0,2009,10,6,0,,3,1,7,1183,0.0,528.0,138000
1833,4,Lvl,2Story,3,Y,3,6,3,1971,1971,1971.0,2010,11,6,0,7.0,3,2,6,1092,381.0,525.0,88000
1834,4,Lvl,2Story,5,Y,3,9,3,2006,2006,2006.0,2007,14,8,4,9.0,5,3,7,2643,772.0,2153.0,380000
1835,4,Lvl,1Story,5,Y,3,7,6,2007,2007,2007.0,2008,13,7,4,9.0,4,2,7,1660,292.0,1660.0,256000
1836,4,Lvl,1Story,3,Y,3,5,5,1951,2000,2005.0,2010,12,6,0,7.0,4,1,6,900,0.0,900.0,134800
1837,4,Lvl,2Story,3,Y,2,5,7,1980,1980,1980.0,2009,12,6,3,9.0,3,2,7,1229,0.0,561.0,121000
1838,4,Lvl,2Story,5,Y,3,7,8,2007,2007,2007.0,2007,13,7,0,9.0,4,3,7,1761,0.0,874.0,227875
1839,3,Lvl,1Story,5,Y,3,7,2,2008,2008,2008.0,2010,13,7,0,,4,2,7,1694,72.0,1694.0,245350
1840,4,Lvl,2Story,4,N,2,8,12,1920,1950,missing,2006,12,6,0,0.0,6,2,6,1248,0.0,624.0,93500
1841,4,Lvl,1Story,2,N,2,5,5,1920,1950,1920.0,2010,10,6,0,6.0,3,1,6,835,0.0,458.0,83000
1842,2,Low,2Story,5,Y,3,9,6,1992,1992,1992.0,2007,11,7,4,9.0,4,3,7,1953,0.0,1580.0,240000
1843,4,Lvl,1.5Fin,3,N,3,7,9,1901,1950,1920.0,2007,9,6,0,6.0,3,2,6,1173,0.0,592.0,113000
1844,3,Lvl,1Story,3,Y,3,6,6,1958,1998,1958.0,2009,13,6,0,7.0,3,1,5,1215,176.0,1215.0,155000
1845,3,Lvl,1Story,4,Y,3,5,5,1961,1996,1962.0,2008,14,7,0,7.0,4,1,6,912,0.0,912.0,142000
1846,4,Lvl,1.5Unf,4,Y,2,4,1,1926,2004,1926.0,2009,13,7,0,7.0,3,1,6,904,0.0,884.0,119000
1847,3,Lvl,1.5Fin,5,Y,4,7,7,1940,1985,1989.0,2008,13,6,0,7.0,3,2,7,1750,0.0,983.0,160000
1848,3,Lvl,2Story,5,Y,3,8,4,2004,2004,2004.0,2008,11,6,3,9.0,3,3,6,1593,0.0,839.0,193000
1849,4,Lvl,2Story,5,Y,4,9,9,1992,1993,1992.0,2007,13,7,3,,4,3,8,2202,309.0,1105.0,263000
1850,3,Lvl,1Story,5,Y,3,6,7,2005,2005,2005.0,2006,12,7,4,9.0,4,2,7,1310,0.0,1310.0,164990
1851,4,Lvl,1Story,5,Y,3,5,10,1954,1954,1956.0,2007,10,6,3,7.0,3,1,6,948,0.0,948.0,119000
1852,4,Lvl,1Story,5,Y,2,6,6,2006,2007,2006.0,2009,13,7,4,,4,2,7,1448,238.0,1372.0,238500
1853,3,Low,1Story,3,Y,2,5,12,1975,1975,1975.0,2006,12,6,6,7.0,4,2,7,1533,0.0,1533.0,280000
1854,3,Lvl,1Story,5,Y,2,5,2,2006,2007,2006.0,2007,13,7,0,9.0,4,2,7,1565,36.0,1511.0,193800
1855,4,Lvl,1Story,3,Y,3,6,6,1976,1976,1976.0,2007,12,6,3,7.0,3,1,7,1060,0.0,1040.0,129900
1856,2,Lvl,1Story,5,Y,3,5,2,1994,1995,1996.0,2008,10,6,0,7.0,3,1,7,990,0.0,990.0,145000
1857,2,Lvl,1Story,5,Y,3,7,8,2001,2002,2001.0,2006,13,7,3,,4,2,7,1787,178.0,1753.0,275000
1858,4,Lvl,1Story,2,N,2,6,12,1950,1950,1950.0,2006,7,6,0,6.0,6,2,0,1040,0.0,0.0,81400
1859,4,Lvl,1Story,3,Y,3,5,9,1954,1954,1954.0,2009,11,6,4,,3,1,7,1089,0.0,1089.0,125000
1860,4,Lvl,1Story,3,Y,2,5,11,1920,1950,1920.0,2009,10,6,0,7.0,3,1,5,861,0.0,861.0,80000
1861,4,Bnk,1Story,2,N,2,5,5,1924,1999,1979.0,2010,11,6,4,7.0,2,2,6,1296,203.0,1107.0,104000
1862,3,Lvl,1Story,5,Y,3,7,3,1996,1996,1996.0,2010,12,7,3,9.0,4,2,7,1720,338.0,1720.0,260400
1863,4,Lvl,2Story,5,Y,3,6,3,1981,2003,1981.0,2007,14,7,3,,4,3,7,1479,306.0,725.0,176000
1864,3,Lvl,1Story,3,Y,3,6,2,1966,1966,1966.0,2007,9,6,0,,3,1,6,1040,442.0,1040.0,123000
1865,4,Lvl,2Story,5,Y,4,8,6,2000,2000,2000.0,2008,14,7,3,,5,3,8,2172,295.0,1519.0,291000
1866,4,Lvl,1Story,5,Y,2,5,5,1948,2002,1948.0,2009,12,7,4,7.0,3,1,6,972,0.0,972.0,132000
1867,3,Lvl,2Story,5,Y,3,8,7,2005,2005,2005.0,2008,11,6,0,9.0,4,3,7,1456,0.0,728.0,176000
1868,3,Lvl,1Story,2,Y,3,7,7,1956,1956,1956.0,2009,11,7,4,7.0,3,2,6,1728,70.0,1048.0,177625
1869,4,Lvl,1.5Fin,4,Y,4,7,3,1924,1950,1965.0,2006,12,7,0,7.0,3,1,6,1221,0.0,784.0,104900
1870,3,Lvl,2Story,5,Y,3,7,6,1999,1999,1999.0,2006,12,7,0,,4,3,7,1749,0.0,842.0,196000
1871,3,Lvl,1Story,5,Y,2,6,5,2005,2005,2005.0,2007,14,8,4,,5,2,8,1577,394.0,1577.0,280000
1872,3,Lvl,SLvl,4,Y,3,7,5,1995,1996,1995.0,2009,12,6,3,9.0,3,3,7,1474,22.0,384.0,168500
1873,2,Lvl,2Story,4,Y,3,7,2,1995,1995,1995.0,2006,11,6,3,9.0,3,3,7,1671,0.0,781.0,170000
1874,4,Lvl,1Story,5,Y,2,9,6,1953,1953,1953.0,2007,8,6,0,,3,1,0,2034,0.0,0.0,130000
1875,4,Lvl,1.5Fin,3,Y,4,7,1,1939,1950,1939.0,2008,12,6,4,7.0,3,2,6,2009,0.0,989.0,150000
1876,4,Lvl,1Story,5,Y,3,5,6,1996,1996,1996.0,2006,11,7,0,,3,2,7,1100,0.0,1100.0,145000
1877,4,Lvl,1Story,3,Y,4,8,7,1976,1976,1976.0,2006,10,6,0,7.0,6,2,6,1728,0.0,1728.0,188000
1878,3,HLS,2Story,4,Y,3,7,8,1997,1997,1997.0,2007,11,6,3,9.0,3,3,7,1600,0.0,916.0,169000
1879,4,Lvl,1Story,4,Y,2,5,4,2006,2007,2007.0,2007,10,6,0,7.0,3,2,7,1125,0.0,1125.0,155000
1880,2,Lvl,1Story,5,Y,2,5,7,2004,2004,2004.0,2008,12,7,0,,4,2,7,1391,0.0,1391.0,196000
1881,3,Lvl,2Story,5,Y,4,8,7,2002,2002,2002.0,2007,12,7,4,9.0,4,3,7,1995,0.0,854.0,219500
1882,4,Lvl,2Story,5,Y,3,8,2,2005,2006,2005.0,2006,11,7,4,9.0,4,3,7,1456,0.0,728.0,170440
1883,3,Bnk,2Story,3,Y,3,6,7,1977,1977,1977.0,2009,12,6,0,9.0,3,2,6,1426,140.0,690.0,159500
1884,4,Lvl,1Story,4,Y,3,7,5,1970,1970,1970.0,2008,13,6,4,7.0,3,2,6,1682,288.0,1304.0,174000
1885,4,Lvl,1Story,3,Y,2,5,4,1970,1970,1970.0,2007,12,7,1,7.0,3,1,7,1277,0.0,1277.0,167000
1886,4,Lvl,2Story,3,Y,3,7,7,1976,1976,1976.0,2009,12,6,3,7.0,3,3,7,1456,0.0,855.0,148500
1887,4,Lvl,2Story,3,Y,6,8,6,1979,1979,1979.0,2009,10,6,0,7.0,6,2,0,2228,0.0,0.0,147983
1888,4,Lvl,2Story,3,Y,3,6,4,1980,1980,1980.0,2009,12,6,3,,3,2,7,1217,0.0,626.0,120000
1889,4,Lvl,1Story,4,Y,2,5,6,2005,2006,2005.0,2007,10,6,0,9.0,3,2,9,1090,0.0,1090.0,157000
1890,4,Lvl,1.5Fin,2,Y,4,7,8,1948,1950,1954.0,2006,8,6,3,7.0,3,1,4,1456,0.0,810.0,91500
1891,4,Lvl,1Story,4,Y,2,4,5,1910,1950,missing,2008,12,6,0,0.0,3,1,5,796,0.0,796.0,85000
1892,4,Lvl,1Story,5,Y,2,6,4,1965,1965,1965.0,2007,12,6,0,5.0,3,1,6,1214,0.0,1214.0,140000
1893,4,Lvl,1Story,5,Y,3,6,1,1966,1966,1966.0,2007,12,6,0,7.0,3,1,6,955,0.0,955.0,127000
1894,3,Lvl,2Story,5,Y,3,7,5,2003,2003,2003.0,2008,11,7,0,,4,3,7,1728,0.0,864.0,207500
1895,4,Lvl,2.5Unf,4,Y,5,7,12,1935,1990,1993.0,2006,14,6,8,7.0,4,4,6,3672,0.0,1836.0,415000
1896,3,Lvl,1Story,3,Y,3,6,5,1960,1960,1960.0,2009,12,6,4,9.0,3,2,6,1561,132.0,1561.0,193000
1897,4,Lvl,2Story,4,Y,3,6,3,1994,1995,1994.0,2009,11,6,3,9.0,3,3,7,1481,0.0,702.0,174000
1898,4,Lvl,2Story,5,Y,3,6,12,1948,1999,1948.0,2009,14,6,4,7.0,3,2,6,1527,0.0,699.0,152500
1899,3,Lvl,2Story,5,Y,3,6,6,2003,2003,2003.0,2008,12,7,0,,4,3,7,1640,0.0,798.0,183000
1900,4,Lvl,1.5Fin,3,N,4,7,7,1951,1994,1951.0,2007,11,6,4,7.0,3,1,6,1480,0.0,1080.0,136500
1901,4,Lvl,2Story,5,Y,3,7,5,2001,2001,2001.0,2008,12,7,3,,4,3,7,1792,172.0,963.0,231500
1902,3,Lvl,1Story,2,Y,2,6,9,1952,1952,1952.0,2006,12,6,0,7.0,3,1,9,1148,0.0,980.0,123500
1903,3,Lvl,1.5Fin,3,Y,3,8,4,1955,1955,1955.0,2008,12,7,0,7.0,3,2,6,1393,0.0,816.0,135500
1904,4,Lvl,SLvl,3,Y,3,7,4,1976,1976,1976.0,2007,12,5,2,6.0,3,1,6,1044,0.0,960.0,133500
1905,4,Lvl,1Story,3,Y,3,6,8,1963,1963,1962.0,2008,10,6,0,7.0,3,2,6,1144,0.0,1144.0,124000
1906,3,Lvl,2Story,5,Y,3,7,6,1998,1998,1998.0,2006,13,7,3,,4,3,7,1924,530.0,1086.0,280000
1907,3,Lvl,2Story,5,Y,4,10,5,1999,1999,1999.0,2010,14,7,3,9.0,4,3,7,2599,165.0,1393.0,333168
1908,3,Lvl,2Story,5,Y,4,9,8,2003,2003,2003.0,2009,13,7,4,9.0,4,3,7,2283,188.0,1008.0,270000
1909,4,Lvl,1.5Fin,4,N,3,5,12,1950,1950,1989.0,2009,11,6,0,7.0,3,1,6,1133,0.0,795.0,128500
1910,4,Lvl,1Story,4,Y,2,5,7,1990,1991,1990.0,2006,11,7,0,,4,2,7,1398,0.0,1398.0,172000
1911,4,Lvl,SFoyer,5,Y,2,4,6,1971,1972,1973.0,2006,12,6,0,7.0,3,1,7,810,153.0,782.0,130000
1912,3,Lvl,1Story,5,Y,1,5,8,2005,2005,2005.0,2009,11,7,4,,4,2,7,1306,135.0,1306.0,196000
1913,4,Lvl,1.5Unf,1,N,2,5,12,1941,1950,1941.0,2007,11,6,0,7.0,3,1,6,803,0.0,720.0,87000
1914,4,HLS,1.5Fin,3,Y,3,6,3,1950,1950,1950.0,2007,11,6,0,7.0,3,1,5,1435,0.0,910.0,128250
1915,4,Lvl,1Story,3,Y,3,7,2,1978,1988,1978.0,2010,12,6,6,7.0,3,2,7,2073,119.0,1542.0,210000
1916,3,HLS,1.5Fin,3,Y,3,7,3,1932,1950,1977.0,2007,13,6,4,6.0,3,2,6,1991,480.0,854.0,220000
1917,4,Lvl,1Story,3,Y,2,4,2,1950,1995,1996.0,2010,11,6,0,7.0,4,2,7,1067,0.0,1067.0,128000
1918,4,Lvl,1.5Fin,5,Y,2,6,6,1900,2006,2000.0,2007,13,6,4,7.0,4,1,5,1174,0.0,680.0,135000
1919,4,Lvl,1Story,4,Y,3,6,7,1991,1991,1991.0,2008,9,6,3,7.0,3,2,7,1689,0.0,1680.0,228500
1920,4,Lvl,1.5Fin,3,Y,2,5,4,1939,1950,1939.0,2010,13,6,0,7.0,3,1,7,1132,0.0,608.0,134000
1921,3,Lvl,1Story,3,Y,2,5,8,1956,1956,1956.0,2006,12,7,6,7.0,4,1,6,1024,244.0,1008.0,157500
1922,3,Lvl,2Story,5,Y,3,8,10,1993,1994,1993.0,2009,13,7,3,,4,3,7,2232,372.0,1173.0,263550
1923,3,Lvl,1Story,5,Y,3,7,4,1981,1981,1981.0,2007,13,8,3,9.0,4,2,7,1440,310.0,1440.0,182900
1924,3,Lvl,1Story,5,Y,3,5,12,1988,2007,1988.0,2009,15,8,4,9.0,4,2,7,1680,260.0,880.0,222000
1925,4,Lvl,1Story,5,Y,2,5,2,2007,2008,missing,2008,10,6,0,0.0,3,1,7,1092,0.0,1092.0,146000
1926,4,Lvl,1Story,4,Y,2,5,6,1948,1973,1948.0,2007,11,6,0,7.0,3,1,6,1559,0.0,1559.0,153500
1927,4,Lvl,1Story,5,Y,3,8,9,2004,2005,2004.0,2006,14,7,4,9.0,5,2,8,1980,66.0,1980.0,315000
1928,4,Lvl,2Story,4,Y,4,8,6,1998,1998,1998.0,2008,13,7,3,9.0,4,3,7,2630,473.0,1470.0,315000
1929,4,Lvl,2Story,5,Y,3,7,7,2007,2007,2007.0,2008,13,7,4,,4,3,7,1861,156.0,1341.0,257000
1930,4,Lvl,SFoyer,4,Y,3,6,11,1964,1964,1964.0,2008,9,6,0,9.0,3,1,7,1200,98.0,1200.0,173000
1931,2,Lvl,2Story,4,Y,2,7,5,1948,1950,1979.0,2006,11,6,3,7.0,3,2,0,2320,0.0,0.0,169000
1932,3,Lvl,1Story,5,Y,3,8,7,2003,2004,2003.0,2009,13,7,4,9.0,5,3,8,2200,470.0,2200.0,382500
1933,4,Lvl,1Story,5,Y,3,7,9,2002,2002,2002.0,2008,13,7,4,,4,2,7,1795,281.0,1777.0,230000
1934,4,Lvl,1Story,4,Y,3,5,10,1954,1990,1954.0,2009,11,6,3,9.0,3,1,6,1297,650.0,1297.0,153000
1935,4,Lvl,1Story,3,Y,3,5,11,1953,1953,1953.0,2009,11,6,0,7.0,3,1,6,1319,0.0,608.0,123000
1936,2,Low,1Story,5,Y,3,5,12,1998,1998,1998.0,2009,12,6,0,9.0,3,2,7,1463,0.0,1463.0,207000
1937,4,Lvl,2.5Fin,5,Y,3,10,5,1880,2002,2003.0,2008,16,6,5,7.0,4,3,6,3493,0.0,1470.0,295000
1938,4,Lvl,1Story,5,Y,3,6,5,2003,2004,2004.0,2007,10,7,0,7.0,4,1,7,1094,126.0,1094.0,149000
1939,4,Lvl,2Story,5,Y,4,8,5,2002,2002,2002.0,2010,11,7,6,9.0,4,3,7,1960,0.0,860.0,216500
1940,4,Lvl,1Story,5,Y,2,5,7,1958,2000,1963.0,2007,13,6,0,7.0,3,1,6,808,0.0,808.0,112000
1941,3,Lvl,1Story,3,Y,2,5,6,1967,1967,1972.0,2007,10,7,0,7.0,3,1,6,943,323.0,943.0,134500
1942,4,Lvl,1Story,5,Y,2,5,3,2007,2008,2007.0,2008,12,7,4,9.0,4,2,7,1246,20.0,1146.0,187687
1943,4,Lvl,1.5Fin,3,Y,2,6,4,1920,1950,1980.0,2010,8,7,0,,3,1,6,1128,0.0,698.0,68400
1944,4,Lvl,1Story,4,Y,2,6,9,1958,2007,1985.0,2009,15,8,0,7.0,4,1,6,951,0.0,951.0,143500
1945,4,Low,SLvl,4,Y,2,5,8,1989,1989,1989.0,2009,12,7,3,9.0,4,2,7,1644,145.0,1518.0,275000
